date,cash
2017-05-31 04:00:00+00:00,1782.3922845586687
2017-06-01 04:00:00+00:00,782.154935812179
2017-06-02 04:00:00+00:00,775.9146635801894
2017-06-05 04:00:00+00:00,775.9146635801894
2017-06-06 04:00:00+00:00,775.9146635801894
2017-06-07 04:00:00+00:00,775.9146635801894
2017-06-08 04:00:00+00:00,1261.3669441850875
2017-06-09 04:00:00+00:00,211.70061408180663
2017-06-12 04:00:00+00:00,199.16611047353672
2017-06-13 04:00:00+00:00,199.16611047353672
2017-06-14 04:00:00+00:00,199.16611047353672
2017-06-15 04:00:00+00:00,199.16611047353672
2017-06-16 04:00:00+00:00,199.16611047353672
2017-06-19 04:00:00+00:00,199.16611047353672
2017-06-20 04:00:00+00:00,199.16611047353672
2017-06-21 04:00:00+00:00,199.16611047353672
2017-06-22 04:00:00+00:00,75.92370679547821
2017-06-23 04:00:00+00:00,75.92370679547821
2017-06-26 04:00:00+00:00,287.8214951344804
2017-06-27 04:00:00+00:00,287.8214951344804
2017-06-28 04:00:00+00:00,287.8214951344804
2017-06-29 04:00:00+00:00,403.770250431935
2017-06-30 04:00:00+00:00,403.770250431935
2017-07-03 04:00:00+00:00,116.93474750248657
2017-07-05 04:00:00+00:00,116.93474750248657
2017-07-06 04:00:00+00:00,116.93474750248657
2017-07-07 04:00:00+00:00,116.93474750248657
2017-07-10 04:00:00+00:00,116.93474750248657
2017-07-11 04:00:00+00:00,68.88162932120349
2017-07-12 04:00:00+00:00,130.73316729024282
2017-07-13 04:00:00+00:00,130.73316729024282
2017-07-14 04:00:00+00:00,130.73316729024282
2017-07-17 04:00:00+00:00,168.09600876313914
2017-07-18 04:00:00+00:00,168.09600876313914
2017-07-19 04:00:00+00:00,168.09600876313914
2017-07-20 04:00:00+00:00,168.09600876313914
2017-07-21 04:00:00+00:00,168.09600876313914
2017-07-24 04:00:00+00:00,410.5728248207404
2017-07-25 04:00:00+00:00,410.5728248207404
2017-07-26 04:00:00+00:00,410.5728248207404
2017-07-27 04:00:00+00:00,334.35417570557115
2017-07-28 04:00:00+00:00,113.39052877151039
2017-07-31 04:00:00+00:00,113.39052877151039
2017-08-01 04:00:00+00:00,113.39052877151039
2017-08-02 04:00:00+00:00,174.87479118161764
2017-08-03 04:00:00+00:00,174.87479118161764
2017-08-04 04:00:00+00:00,174.87479118161764
2017-08-07 04:00:00+00:00,174.87479118161764
2017-08-08 04:00:00+00:00,174.87479118161764
2017-08-09 04:00:00+00:00,174.87479118161764
2017-08-10 04:00:00+00:00,188.96172439502436
2017-08-11 04:00:00+00:00,43.977495917331225
2017-08-14 04:00:00+00:00,43.977495917331225
2017-08-15 04:00:00+00:00,43.977495917331225
2017-08-16 04:00:00+00:00,43.977495917331225
2017-08-17 04:00:00+00:00,43.977495917331225
2017-08-18 04:00:00+00:00,43.977495917331225
2017-08-21 04:00:00+00:00,43.977495917331225
2017-08-22 04:00:00+00:00,43.977495917331225
2017-08-23 04:00:00+00:00,43.977495917331225
2017-08-24 04:00:00+00:00,43.977495917331225
2017-08-25 04:00:00+00:00,43.977495917331225
2017-08-28 04:00:00+00:00,43.977495917331225
2017-08-29 04:00:00+00:00,43.977495917331225
2017-08-30 04:00:00+00:00,125.69681036218458
2017-08-31 04:00:00+00:00,249.37039254010116
2017-09-01 04:00:00+00:00,149.6420233800136
